,Step_Time(s),Current(A),Voltage(V),Temperature (C)_1,Temperature (C)_2,SOC
15882,255.386135294061,0.049996018409729004,2.7248473167419434,21.424009323120117,21.122507095336914,0.003161018107329347
15883,260.39370860481006,0.049992483109235764,2.726693868637085,21.52989959716797,21.122507095336914,0.0032242400081960837
15884,265.40127960580134,0.049996018409729004,2.7285406589508057,21.52989959716797,21.122507095336914,0.003287457409379254
15885,270.40884906695413,0.049992483109235764,2.7303872108459473,21.52989959716797,21.153274536132812,0.003350679261643848
15886,275.41641929802614,0.049992483109235764,2.732233762741089,21.52989959716797,21.047269821166992,0.003413896653107277
15887,280.42399453357325,0.049992483109235764,2.7337727546691895,21.52989959716797,21.153274536132812,0.0034771141077490236
15888,285.43156745936267,0.049992483109235764,2.735619306564331,21.485525131225586,21.184038162231445,0.0035403315332315473
15889,290.43914346482916,0.049996018409729004,2.7371580600738525,21.52989959716797,21.153274536132812,0.0036035489975930366
15890,295.44671485078004,0.049996018409729004,2.7393124103546143,21.52989959716797,21.153274536132812,0.0036667708741587013
15891,300.454282002175,0.049992483109235764,2.7405436038970947,21.56065559387207,21.153274536132812,0.0037299926972620082
15892,305.46185569788366,0.049992483109235764,2.7423901557922363,21.499143600463867,21.184038162231445,0.0037932101324642735
15893,310.4694347830271,0.049996018409729004,2.744236946105957,21.56065559387207,21.184038162231445,0.003856427635704727
15894,315.4769992397047,0.049996018409729004,2.7460834980010986,21.424009323120117,21.07803726196289,0.003919649424786535
15895,320.48457870980775,0.049992483109235764,2.747314453125,21.56065559387207,21.184038162231445,0.0039828714034167
15896,325.4921847421252,0.049996018409729004,2.7488534450531006,21.52989959716797,21.184038162231445,0.004046089246848098
15897,330.4997203268307,0.049992483109235764,2.750699996948242,21.424009323120117,21.122507095336914,0.004109310671413832
15898,335.5072870932661,0.049996018409729004,2.7519311904907227,21.424009323120117,21.122507095336914,0.004172528019138426
15899,340.51485847921697,0.049996018409729004,2.7540855407714844,21.52989959716797,21.09174346923828,0.004235749895704091
15900,345.5224352546026,0.049996018409729004,2.7550089359283447,21.52989959716797,21.153274536132812,0.0042989718403127555
15901,350.5300047157554,0.049992483109235764,2.7568554878234863,21.36249542236328,21.184038162231445,0.004362193692577349
15902,355.5375745618678,0.049996018409729004,2.758394241333008,21.45476722717285,21.153274536132812,0.004425411079180908
15903,360.5451463327783,0.049992483109235764,2.7599332332611084,21.52989959716797,21.122507095336914,0.004488632960606787
15904,365.5527173337696,0.049992483109235764,2.76147198677063,21.39325523376465,21.09174346923828,0.004551850361789958
15905,370.56029102947826,0.049996018409729004,2.7630109786987305,21.52989959716797,21.122507095336914,0.004615067796992223
15906,375.56786203046954,0.049992483109235764,2.764241933822632,21.437633514404297,21.07803726196289,0.004678289668697673
15907,380.57544265545147,0.049996018409729004,2.7660884857177734,21.499143600463867,21.122507095336914,0.004741507191377609
15908,385.58300672716945,0.049992483109235764,2.767011880874634,21.39325523376465,21.153274536132812,0.004804728975599202
15909,390.59057811312033,0.049992483109235764,2.7691662311553955,21.499143600463867,21.153274536132812,0.004867946381642244
15910,395.5981560433849,0.049996018409729004,2.770397424697876,21.39325523376465,21.09174346923828,0.004931163870303085
15911,400.6057297390936,0.049992483109235764,2.7716283798217773,21.46839141845703,21.030210494995117,0.004994385776030037
15912,405.61334039092645,0.049992483109235764,2.772859573364258,21.46839141845703,21.122507095336914,0.005057603677779881
15913,410.6208578825295,0.049992483109235764,2.7743983268737793,21.437633514404297,21.060976028442383,0.005120820403441034
15914,415.62858517712954,0.049996018409729004,2.7756295204162598,21.36249542236328,21.060976028442383,0.005184039777731678
15915,420.6360553186984,0.049992483109235764,2.7771682739257812,21.376121520996094,21.060976028442383,0.005247260376060983
15916,425.6435858989288,0.04998895153403282,2.778707265853882,21.39325523376465,21.09174346923828,0.005310477266957737
15917,430.651154975122,0.049992483109235764,2.779630422592163,21.437633514404297,21.016504287719727,0.005373690178031763
15918,435.65872636107287,0.049992483109235764,2.7811694145202637,21.36249542236328,21.060976028442383,0.0054369075840748045
15919,440.6662992868622,0.049996018409729004,2.7830159664154053,21.46839141845703,21.09174346923828,0.005500125009557328
15920,445.6738695179343,0.049996018409729004,2.7839393615722656,21.406877517700195,20.99944496154785,0.005563346871542351
15921,450.68144321364286,0.049992483109235764,2.785170316696167,21.331737518310547,21.030210494995117,0.0056265687772693
15922,455.6890142146342,0.049992483109235764,2.7864015102386475,21.406877517700195,21.060976028442383,0.005689786178452471
15923,460.6965867554639,0.049992483109235764,2.787632465362549,21.331737518310547,21.016504287719727,0.005753003599075123
15924,465.7041566015763,0.049992483109235764,2.7888636589050293,21.46839141845703,21.060976028442383,0.005816220985678682
15925,470.71175724445897,0.049992483109235764,2.790402412414551,21.376121520996094,21.09174346923828,0.005879438761071892
15926,475.71938329467696,0.049992483109235764,2.791325807571411,21.406877517700195,21.122507095336914,0.005942656857216562
15927,480.7269119501092,0.049999549984931946,2.7931723594665527,21.39325523376465,21.060976028442383,0.006005873723813963
15928,485.73442482219673,0.049996018409729004,2.794403553009033,21.46839141845703,21.122507095336914,0.006069099327386723
15929,490.7420520272936,0.049992483109235764,2.7953267097473145,21.52989959716797,21.060976028442383,0.006132321908683461
15930,495.7496172538905,0.049992483109235764,2.796557903289795,21.437633514404297,21.122507095336914,0.006195539236968573
15931,500.7571670821022,0.049992483109235764,2.7980966567993164,21.499143600463867,21.122507095336914,0.006258756370858859
15932,505.76469766233254,0.049996018409729004,2.799327850341797,21.39325523376465,21.09174346923828,0.006321973261755613
15933,510.7724226471749,0.049996018409729004,2.8005588054656982,21.331737518310547,20.954967498779297,0.006385197077546784
15934,515.7798816249145,0.049996018409729004,2.8017899990081787,21.406877517700195,21.030210494995117,0.006448417534929873
15935,520.787457630381,0.049996018409729004,2.80302095413208,21.36249542236328,21.060976028442383,0.00651163946981811
15936,525.7950224720182,0.049996018409729004,2.8042521476745605,21.46839141845703,21.09174346923828,0.006574861263760131
15937,530.8025934730096,0.049996018409729004,2.805483341217041,21.36249542236328,21.060976028442383,0.006638083135465583
15938,535.8101660138393,0.049992483109235764,2.8064064979553223,21.406877517700195,21.09174346923828,0.00670130502661189
15939,540.8177389396287,0.049996018409729004,2.8076376914978027,21.437633514404297,21.184038162231445,0.006764522452094413
15940,545.8253107105393,0.049992483109235764,2.808868646621704,21.39325523376465,21.122507095336914,0.006827744333520293
15941,550.832886331046,0.049992483109235764,2.8100998401641846,21.406877517700195,21.153274536132812,0.0068909617930219096
15942,555.8404538674007,0.049992483109235764,2.811022996902466,21.424009323120117,21.153274536132812,0.006954179150466246
15943,560.8480279480689,0.049992483109235764,2.8122541904449463,21.39325523376465,21.07803726196289,0.00701739659052838
15944,565.8556193519205,0.049992483109235764,2.8134853839874268,21.39325523376465,21.153274536132812,0.007080614249284695
15945,570.8631861183559,0.049996018409729004,2.814716339111328,21.45476722717285,21.016504287719727,0.007143831597009289
15946,575.8707563494279,0.049992483109235764,2.8156397342681885,21.52989959716797,21.122507095336914,0.007207053458994311
15947,580.878318111388,0.049996018409729004,2.81687068939209,21.499143600463867,21.122507095336914,0.0072702707435405856
15948,585.8858852627831,0.049992483109235764,2.8181018829345703,21.499143600463867,21.184038162231445,0.007333492566643894
15949,590.8934581885725,0.049992483109235764,2.8190250396728516,21.52989959716797,21.122507095336914,0.007396709992126417
15950,595.9010318842811,0.049996018409729004,2.820256233215332,21.52989959716797,21.122507095336914,0.007459927427328681
15951,600.9086028852723,0.049992483109235764,2.8214871883392334,21.499143600463867,21.09174346923828,0.007523149299034131
15952,605.9162073777512,0.049992483109235764,2.8224105834960938,21.46839141845703,21.153274536132812,0.007586367123026046
15953,610.9237475819723,0.049992483109235764,2.823641777038574,21.499143600463867,21.153274536132812,0.007649584135419566
15954,615.9313185829635,0.049992483109235764,2.8245649337768555,21.499143600463867,21.047269821166992,0.007712801536602736
15955,620.9388911237933,0.04998895153403282,2.825488328933716,21.46839141845703,21.122507095336914,0.007776018957225389
15956,625.9464632796635,0.049992483109235764,2.8267195224761963,21.46839141845703,21.153274536132812,0.007839231907175634
15957,630.9540377452913,0.049996018409729004,2.8279504776000977,21.437633514404297,21.122507095336914,0.007902449352097638
15958,635.9616072064441,0.049996018409729004,2.829181671142578,21.499143600463867,21.122507095336914,0.007965671204362233
15959,640.9691801322335,0.049996018409729004,2.8301048278808594,21.36249542236328,21.09174346923828,0.008028893100368755
15960,645.9767576775386,0.049992483109235764,2.8310282230377197,21.36249542236328,21.09174346923828,0.00809211505469785
15961,650.9844330025888,0.049992483109235764,2.832259178161621,21.46839141845703,21.09174346923828,0.00815533377290596
15962,655.9919031441577,0.049996018409729004,2.8331825733184814,21.424009323120117,21.09174346923828,0.008218549900803028
15963,660.9994672158757,0.049992483109235764,2.834105968475342,21.376121520996094,21.09174346923828,0.00828177168502462
15964,666.0070374469476,0.049996018409729004,2.835336923599243,21.300979614257812,21.030210494995117,0.008344989076488049
15965,671.0146111426565,0.049996018409729004,2.8359525203704834,21.46839141845703,21.09174346923828,0.008408210982215003
15966,676.0221821436477,0.049992483109235764,2.837491273880005,21.376121520996094,20.99944496154785,0.008471432853920453
15967,681.029756224316,0.049992483109235764,2.838106870651245,21.437633514404297,21.060976028442383,0.008534650293982588
15968,686.0373349244998,0.049992483109235764,2.8393380641937256,21.376121520996094,21.09174346923828,0.00859786779236317
15969,691.0448970714197,0.049992483109235764,2.840261220932007,21.451261520385742,20.99944496154785,0.008661085081769318
15970,696.0524719220072,0.049992483109235764,2.840876817703247,21.406877517700195,20.96868133544922,0.008724302531551193
15971,701.0600463876351,0.049992483109235764,2.8424158096313477,21.376121520996094,20.96868133544922,0.0087875199764732
15972,706.0676162337475,0.049992483109235764,2.843338966369629,21.300979614257812,20.99944496154785,0.008850737363076757
15973,711.0751860798598,0.049992483109235764,2.8445701599121094,21.345367431640625,20.96868133544922,0.008913954749680314
15974,716.0827590056492,0.049992483109235764,2.8451857566833496,21.345367431640625,21.030210494995117,0.008977172175162838
15975,721.0903411704696,0.049992483109235764,2.846416711807251,21.376121520996094,20.99944496154785,0.009040389717282256
15976,726.0979087068243,0.049996018409729004,2.8476479053497314,21.345367431640625,20.99944496154785,0.009103607074726591
15977,731.1054874070084,0.049996018409729004,2.8482632637023926,21.376121520996094,20.96868133544922,0.00916682904363633
15978,736.1130584079996,0.049992483109235764,2.848878860473633,21.345367431640625,21.030210494995117,0.00923005091534178
15979,741.1206902326119,0.049992483109235764,2.8501100540161133,21.27022361755371,20.96868133544922,0.009293269084384508
15980,746.1282392909043,0.049996018409729004,2.8513410091400146,21.345367431640625,20.99944496154785,0.00935648620855505
15981,751.135763326821,0.049996018409729004,2.852264404296875,21.376121520996094,21.030210494995117,0.009419707487314357
15982,756.1433427969241,0.049992483109235764,2.8528800010681152,21.31460952758789,20.99944496154785,0.009482929465944522
15983,761.1509087934402,0.049992483109235764,2.8541109561920166,21.376121520996094,21.030210494995117,0.009546146803949374
15984,766.1584809493104,0.04998895153403282,2.855034351348877,21.406877517700195,21.060976028442383,0.009609364219712157
15985,771.1660507954227,0.049996018409729004,2.855957508087158,21.345367431640625,20.99944496154785,0.009672577140505236
15986,776.1736221813736,0.049992483109235764,2.8568809032440186,21.345367431640625,20.96868133544922,0.0097357990170709
15987,781.1811970319611,0.049996018409729004,2.858112096786499,21.406877517700195,20.96868133544922,0.009799016466852776
15988,786.1887661081544,0.049992483109235764,2.85872745513916,21.28385353088379,20.96868133544922,0.009862238314257157
15989,791.1963390339437,0.049992483109235764,2.8596508502960205,21.27022361755371,20.99944496154785,0.009925455739739679
15990,796.2039119597331,0.049996018409729004,2.860574245452881,21.31460952758789,21.030210494995117,0.009988673165222202
15991,801.2114921997555,0.049996018409729004,2.861497402191162,21.345367431640625,20.99944496154785,0.010051895153572797
15992,806.2190439527654,0.049996018409729004,2.8624207973480225,21.331737518310547,20.96868133544922,0.010115116782267532
15993,811.2266365114958,0.049992483109235764,2.863344192504883,21.345367431640625,20.99944496154785,0.010178338926144984
15994,816.2341886494653,0.049996018409729004,2.864267349243164,21.300979614257812,21.09174346923828,0.010241556089194493
15995,821.2418570452425,0.049992483109235764,2.8648829460144043,21.27022361755371,20.99944496154785,0.010304779190534163
15996,826.2493037042739,0.049992483109235764,2.8661141395568848,21.331737518310547,21.030210494995117,0.01036799502197912
15997,831.2567480535479,0.049992483109235764,2.866729497909546,21.300979614257812,21.09174346923828,0.010431210824264858
15998,836.264492671331,0.049992483109235764,2.8679606914520264,21.437633514404297,21.153274536132812,0.010494430417249678
15999,841.2720598227261,0.049992483109235764,2.8688840866088867,21.437633514404297,21.122507095336914,0.010557647769834142
16000,846.2796300537981,0.049996018409729004,2.869807243347168,21.424009323120117,21.060976028442383,0.010620865161297571
16001,851.2872099088607,0.049992483109235764,2.870422840118408,21.45476722717285,21.060976028442383,0.010684087144787949
16002,856.2947832196097,0.049992483109235764,2.8713462352752686,21.3488712310791,21.153274536132812,0.010747304575130342
16003,861.3023472913278,0.049996018409729004,2.87226939201355,21.45476722717285,21.153274536132812,0.010810521888835842
16004,866.3099206020768,0.049992483109235764,2.87288498878479,21.46839141845703,21.153274536132812,0.010873743789702578
16005,871.3174916030681,0.049996018409729004,2.8741161823272705,21.51628303527832,21.214805603027344,0.010936961190885748
16006,876.3251434455809,0.049996018409729004,2.8747315406799316,21.56065559387207,21.13957405090332,0.011000184083236199
16007,881.3326343749699,0.049992483109235764,2.875347137451172,21.56065559387207,21.033565521240234,0.011063404944017079
16008,886.3401849731009,0.049992483109235764,2.8762705326080322,21.56065559387207,21.13957405090332,0.011126622087627106
16009,891.3477836911853,0.049992483109235764,2.8771936893463135,21.591411590576172,21.214805603027344,0.01118983983872096
16010,896.355442078012,0.049992483109235764,2.878117084503174,21.51628303527832,21.095104217529297,0.011253058343094762
16011,901.3629152992579,0.04998895153403282,2.879040479660034,21.51628303527832,21.170337677001953,0.011316274509870794
16012,906.3704966941592,0.049996018409729004,2.8799636363983154,21.62216567993164,21.170337677001953,0.011379487576449694
16013,911.3780688500293,0.049996018409729004,2.8805792331695557,21.471908569335938,21.214805603027344,0.011442709462735788
16014,916.3856398510205,0.049992483109235764,2.881502628326416,21.471908569335938,21.245569229125977,0.011505931334441237
16015,921.3932123918503,0.049992483109235764,2.8824257850646973,21.441150665283203,21.170337677001953,0.01156914875506389
16016,926.4007822379627,0.049992483109235764,2.8830413818359375,21.62216567993164,21.20110511779785,0.011632366141667448
16017,931.4083628629448,0.049996018409729004,2.883964776992798,21.65291976928711,21.20110511779785,0.011695583664347387
16018,936.4159323240976,0.049996018409729004,2.884888172149658,21.471908569335938,21.20110511779785,0.011758805516611981
16019,941.4234994754923,0.049992483109235764,2.8858113288879395,21.471908569335938,21.20110511779785,0.011822027339715286
16020,946.4310766358377,0.049992483109235764,2.8864269256591797,21.62216567993164,21.20110511779785,0.011885244818656387
16021,951.4386445571522,0.049996018409729004,2.88735032081604,21.502666473388672,21.20110511779785,0.011948462180960595
16022,956.4462163280625,0.049992483109235764,2.8882734775543213,21.471908569335938,21.156644821166992,0.012011684062386473
16023,961.4537880989731,0.049996018409729004,2.8888890743255615,21.564186096191406,21.125873565673828,0.012074901473289384
16024,966.4612751787656,0.049996018409729004,2.889812469482422,21.639310836791992,21.112180709838867,0.012138122285468119
16025,971.4689354903904,0.049992483109235764,2.890427827835083,21.639310836791992,21.112180709838867,0.012201345284743287
16026,976.4765311287978,0.049992483109235764,2.8913512229919434,21.714431762695312,21.187414169311523,0.012264562996958175
16027,981.48408057205,0.049992483109235764,2.8919668197631836,21.714431762695312,21.036943435668945,0.012327780125988591
16028,986.4916469535256,0.049992483109235764,2.892890214920044,21.564186096191406,21.036943435668945,0.012390997468853313
16029,991.4992348927404,0.049992483109235764,2.893813371658325,21.608556747436523,21.156644821166992,0.012454215083870792
16030,996.5067916502256,0.049992483109235764,2.8944289684295654,21.714431762695312,21.187414169311523,0.012517432305238751
16031,1001.514362651217,0.049996018409729004,2.895352363586426,21.714431762695312,21.156644821166992,0.012580649706421922
16032,1006.5219351920468,0.049992483109235764,2.896275520324707,21.533428192138672,21.30710220336914,0.01264387159756823
16033,1011.5294873300162,0.049999549984931946,2.8968911170959473,21.714431762695312,21.187414169311523,0.012707088760617737
16034,1016.5370833533832,0.049996018409729004,2.8975067138671875,21.564186096191406,21.156644821166992,0.01277031541407094
16035,1021.5446520446168,0.049992483109235764,2.8981223106384277,21.639310836791992,21.112180709838867,0.012833537256615105
16036,1026.5522257403254,0.049992483109235764,2.899045467376709,21.683677673339844,21.187414169311523,0.012896754691817369
16037,1031.5597955864378,0.049992483109235764,2.8999688625335693,21.564186096191406,21.112180709838867,0.012959972078420926
16038,1036.56736543255,0.049992483109235764,2.9005844593048096,21.714431762695312,21.187414169311523,0.013023189465024483
16039,1041.5749395132184,0.049992483109235764,2.9011998176574707,21.564186096191406,21.187414169311523,0.013086406905086619
16040,1046.5825116690887,0.049996018409729004,2.902123212814331,21.714431762695312,21.187414169311523,0.013149624320849403
16041,1051.5900876745552,0.049996018409729004,2.9030466079711914,21.714431762695312,21.112180709838867,0.01321284625573764
16042,1056.5976625251426,0.049996018409729004,2.9036619663238525,21.533428192138672,21.081411361694336,0.01327606817604523
16043,1061.605148835016,0.049992483109235764,2.904585361480713,21.639310836791992,21.112180709838867,0.013339288978503538
16044,1066.6128753596963,0.049996018409729004,2.905200958251953,21.639310836791992,21.26264190673828,0.013402508343074434
16045,1071.6204197984737,0.049992483109235764,2.9061243534088135,21.608556747436523,21.081411361694336,0.013465729879425103
16046,1076.6279422945518,0.049996018409729004,2.9064319133758545,21.714431762695312,21.036943435668945,0.013528946668264574
16047,1081.6355129105834,0.049992483109235764,2.907355308532715,21.714431762695312,21.187414169311523,0.01359216853510981
16048,1086.643098155081,0.049992483109235764,2.907970905303955,21.714431762695312,21.187414169311523,0.013655386116108194
16049,1091.6507761748487,0.049992483109235764,2.9085865020751953,21.608556747436523,21.187414169311523,0.0137186048683354
16050,1096.6584334067963,0.049992483109235764,2.9095096588134766,21.683677673339844,21.26264190673828,0.013781823358129589
16051,1101.665803073903,0.049996018409729004,2.910125255584717,21.714431762695312,21.337865829467773,0.013845038217600428
16052,1106.6733771545707,0.049996018409729004,2.911048650741577,21.533428192138672,21.337865829467773,0.013908260128187588
16053,1111.680947000683,0.049992483109235764,2.9116640090942383,21.564186096191406,21.112180709838867,0.013971481985312395
16054,1116.688519541513,0.049992483109235764,2.9122796058654785,21.564186096191406,21.187414169311523,0.014034699405935049
16055,1121.6960920823428,0.049996018409729004,2.913203001022339,21.639310836791992,21.00617027282715,0.014097916826557703
16056,1126.7037493142905,0.049996018409729004,2.913818597793579,21.639310836791992,21.081411361694336,0.014161139786951153
16057,1131.7113280144745,0.049996018409729004,2.9144339561462402,21.670068740844727,21.26264190673828,0.014224361755860893
16058,1136.7190402956487,0.049992483109235764,2.9147417545318604,21.564186096191406,21.187414169311523,0.014287585411264988
16059,1141.726390329814,0.049996018409729004,2.915972948074341,21.639310836791992,21.036943435668945,0.014350800022882422
16060,1146.7341361024762,0.049996018409729004,2.916896104812622,21.564186096191406,21.081411361694336,0.014414024101125165
16061,1151.7415315618773,0.049992483109235764,2.917203903198242,21.639310836791992,21.187414169311523,0.014477243756572895
16062,1156.7490971734337,0.049992483109235764,2.9178194999694824,21.670068740844727,21.112180709838867,0.014540461089717877
16063,1161.756665094748,0.049992483109235764,2.9184350967407227,21.564186096191406,21.26264190673828,0.014603678452022083
16064,1166.7642422550934,0.049992483109235764,2.919358491897583,21.489055633544922,21.081411361694336,0.014666895930963184
16065,1171.7718113312865,0.049996018409729004,2.919973850250244,21.639310836791992,21.187414169311523,0.014730113307847001
16066,1176.7794966652873,0.049996018409729004,2.9208972454071045,21.714431762695312,21.218183517456055,0.0147933366230361
16067,1181.7869560279864,0.049996018409729004,2.9215128421783447,21.564186096191406,20.961700439453125,0.014856557085279403
16068,1186.7945281838568,0.049996018409729004,2.922435998916626,21.564186096191406,21.187414169311523,0.014919778971565498
16069,1191.802097645009,0.049996018409729004,2.923051595687866,21.670068740844727,21.067716598510742,0.014983000823830086
16070,1196.8096778850318,0.049996018409729004,2.9236671924591064,21.639310836791992,21.187414169311523,0.015046222812180684
16071,1201.8172442665075,0.049996018409729004,2.9242827892303467,21.670068740844727,21.26264190673828,0.015109444625563562
16072,1206.8248164223778,0.049992483109235764,2.924898147583008,21.564186096191406,21.26264190673828,0.015172666511849658
16073,1211.832390503046,0.049992483109235764,2.925821542739868,21.564186096191406,21.14295196533203,0.015235883951911793
16074,1216.8399376365403,0.049992483109235764,2.9261293411254883,21.714431762695312,21.067716598510742,0.015299101051782983
16075,1221.847554832687,0.049996018409729004,2.9270527362823486,21.670068740844727,21.036943435668945,0.015362319036150629
16076,1226.855118519445,0.049996018409729004,2.9276680946350098,21.519817352294922,21.337865829467773,0.015425540815512007
16077,1231.8627899948992,0.049992483109235764,2.92828369140625,21.564186096191406,21.112180709838867,0.015488763955733391
16078,1236.8702470478408,0.049992483109235764,2.9288992881774902,21.564186096191406,21.067716598510742,0.015551979918394857
16079,1241.8776509763538,0.049992483109235764,2.9295148849487305,21.639310836791992,21.036943435668945,0.015615195210394176
16080,1246.8853917445408,0.049996018409729004,2.9304380416870117,21.594945907592773,21.067716598510742,0.015678414754780292
16081,1251.8929662101689,0.049992483109235764,2.930745840072632,21.639310836791992,21.187414169311523,0.015741636670227672
16082,1256.900535286362,0.049996018409729004,2.931669235229492,21.639310836791992,21.26264190673828,0.01580485404711149
16083,1261.908106672313,0.049992483109235764,2.9322848320007324,21.639310836791992,21.29340934753418,0.015868075923677154
16084,1266.9156788281828,0.049992483109235764,2.9329001903533936,21.639310836791992,21.14295196533203,0.015931293339439934
16085,1271.9232525238915,0.049992483109235764,2.933515787124634,21.670068740844727,21.112180709838867,0.0159945107746422
16086,1276.9308289143175,0.049996018409729004,2.934131383895874,21.519817352294922,21.067716598510742,0.01605772824386356
16087,1281.9383956807528,0.049992483109235764,2.9347469806671143,21.564186096191406,21.067716598510742,0.016120950062106655
16088,1286.9459686065422,0.049992483109235764,2.9353625774383545,21.444684982299805,21.067716598510742,0.01618416748758918
16089,1291.9535403774528,0.049992483109235764,2.9359779357910156,21.594945907592773,21.218183517456055,0.016247384898492093
